id	category	ask
603	address	酒店在哪里？
604	address	酒店详细地址能发我吗？
605	address	酒店在哪个区？
606	address	酒店是在黄山上面还是黄山脚下？
607	address	酒店是在岛上的吗
608	address	店的地址在哪里
609	address	这个客栈是在老寨还是新寨？
610	address	我想咨询下这个是在正定一中对过是吗？正定的那个很出名的高中？
611	address	昨晚订的是在A区吗?
612	address	酒店地址具体是什么，我需要邮一个快递
613	address	你们店在哪个位置？
614	address	下你们家具体位置
615	address	你的酒店地址发来嘛
616	address	我要问下位置
617	address	帮我查下预订酒店的地址。
618	address	你们店的位置可以给我吗
619	address	位置信息准确吗
620	address	请发你家地址过来
621	address	酒店是在市区还是在郊区
622	address	可以发一个位置吗
623	address	店在哪里
624	address	你家在什么位置
625	address	发个位置图过来
626	address	发个位置
627	address	你的位置能发给我吗？
628	address	酒店位置在张家口市里吗
629	address	到了找不到地方怎么办
630	address	地址怎么走
631	address	怎么查酒店地址
632	address	我咨询一下我订购的青年旅社位置
633	address	你家怎么找?
634	address	这个酒店是在庄河市区吗？
635	address	这个酒店是在火车站吗
636	address	导航过去地址是什么
637	address	我定的酒店具体的地址在哪里呢？
638	address	问你们酒店在哪个位置
639	address	西塘2046设计酒店在不在西塘景区内？
640	address	你们位置是不是在火车站附近？
641	address	你是泰安高铁站附近吗
642	address	你们在国贸旁边吗
643	address	你家酒店是不是靠近上海浦东国际机场
644	address	我在你们定了酒店找不到地址。你给说下呗
645	address	位置是市中心吗？
646	address	我刚定的酒店发个具体位置过来
647	address	你们酒店是不是在汽车总站
648	address	你的店家是在西塘河不
649	address	在沈阳站什么位置啊
650	address	请帮我确认，酒店在几楼
651	address	酒店是在黄山景区内吗
652	address	7天连锁店昌平西关具体位置
653	address	从哪进酒店
654	address	导航地址不对
655	address	导航找不到
656	address	定酒店找不到位置
657	address	我想证实一下我订的酒店位置是不是在上海财经大学国定路附近
658	address	这个酒店在机场里面不是
659	address	找不到前台
660	address	找不到去那里的路
661	address	我导航过来没看到
662	address	住的酒店在哪里
663	address	导航过来了 找不到这个酒店
664	address	找不到我订的酒店
665	address	已定好，求位置
666	address	找不到酒店前台又不联系我
667	address	找不到酒店可不可以取消
668	address	我订公寓房，怎么拿钥匙
669	address	只留了楼号没有具体地址
670	address	麻烦给我发个位置信息，我好导航找到
671	address	找不到店门
672	address	不知道几号楼几单元？
673	address	这个酒店是苏州什么区？
674	address	找不到酒店门店
675	address	这家在几楼
676	address	请发定位给我，明天我来看房。
677	address	不知道酒店在哪
678	address	你那位置在哪？我在唐子巷出口这
679	address	位置在哪个大厦
680	address	前台在几层楼
681	address	我真的不知道这家酒店的位置在哪里
682	address	没找到地方
683	address	你家是西栅还是东栅
684	address	这个酒店在景区哪里
685	address	预订的酒店，导航找不到
686	address	办理入住在哪一楼
687	address	一下详细地址和楼层，我好过去
688	address	我找不到入住酒店
689	address	不知道你们店面在哪
690	address	宾馆在利时广场对面吗
691	address	在什么位置
692	address	你店在那里啊
693	address	急等，找不到酒店
694	address	已经到门口，如何进入？
695	address	我到丰台火车站了，你的地方在哪儿啊？
696	address	你们酒店在几楼拿房卡
697	address	布丁酒店在哪里
698	address	没有这个酒店，我去哪里住
699	address	这个酒店在南京什么位置
700	address	我找了好久 没有找到上去的路
701	address	位置发过来 已下单
702	address	我到了附近没找到位置
703	address	我到1品国际没看到你酒店
704	address	下黄山近林听山主题酒店是在景区里面的吗？
705	address	我想确认下一个我想定的酒店位置
706	address	我想你们的房间在哪啊
707	address	酒店在哪啊
708	address	你们有横店清途旅社的地址吗
709	address	酒店位置在哪儿
710	address	你们酒店的位置发给我一下
711	address	不知道预订酒店的地址
712	address	你们没在酒店详情页面说巽寮湾限行，导航我订了房却无法过去，怎么办
713	address	你们给我定错地址了
714	address	我到了酒店附近怎么没看见酒店在哪呢
715	address	我订的是不是椒江中山支路88号啊
716	address	怎么进酒店
717	address	怎么找到酒店
718	address	！酒店在国博附近的吧
719	address	找不到住房在哪里
720	address	哪里可以进酒店
721	address	酒店是不是就是30层
722	address	酒店位置信息怎么查看
723	address	酒店到底在哪里
724	address	哪里可以看到酒店大门
725	address	酒店定位在哪里
726	address	酒店从哪里进
727	address	酒店是在几层
728	address	酒店的确切位置在哪里
729	address	酒店在哪里
730	address	有酒店定位吗
731	address	酒店大门在什么位置
732	address	你这个地方在长乐？
733	address	酒店入口在哪
734	address	酒店a坐 多少楼
735	address	这个公寓到几楼
736	address	这个酒店到底在哪里
737	address	酒店前台在几楼
738	address	你们酒店在哪个地方
739	address	你这个酒店是在32楼吗.
740	address	请问酒店是在万达附近还是里面
741	address	你们的酒店到底在哪里？找了两个多小时了
742	address	预定成功没找到地址
743	address	你们酒店在几楼
744	address	是光谷地铁附近吗
745	address	你这在平凉那个方向
746	address	酒店地址是否正确
747	address	订了酒店，怎么没有发地址给我
748	address	唉呀，你们这个酒店是不是在这个北京西站南路这条道上？
749	address	几号楼哪个单元
750	address	酒店是不是在新疆师范大学昆仑校区那边？
751	address	你们是几号楼
752	address	这个宾馆是青年路多少号？
753	address	这个酒店是在北站的南广场还是北广场
754	address	我现在找不到你们那个地方呢，您要具体那个门牌号叫什么？
755	address	旅馆在哪里？
756	address	你那个房子哪里啊
757	address	发个导航过来
758	address	我不知道你们哪个位置啊，怎么搞？
759	address	打车去，跟司机说的位置是哪里
760	address	旺角公寓在哪里？
761	address	你们那儿酒店怎么找不着地方啊，没有牌子吗？
762	address	距离河北保定师范附属学校北校区有多远呀？
763	address	我找不到那个入口从哪里上来？
764	address	能不能把那个位置发给我一下来？
765	address	我们已经到了，但是我找不到那个入口在哪
766	address	你们家酒店从哪里上
767	address	前台在哪里？
768	address	我到楼下了怎么上去
769	address	你好 从哪里进去啊
770	address	时间会有点晚，可以等吗？
771	address	我在速八定了房间 怎么上去
772	star	酒店住几星级的？
773	star	是什么级别的酒店？
774	star	杭州君阁商务酒店 这个酒店 哪里可以看到几星的
775	star	此单住宿几星？
776	star	横店丰景嘉丽大酒店 是几星酒店呀
777	star	酒店什么星级呢，房间怎么样？
778	star	这是四星酒店吗
779	star	有没有五星的酒店
780	star	帮我看看三星级四星级酒店房间
781	star	我预定的神舟国旅酒店是几星的？
782	star	酒店是几星级？
783	star	我看的这酒店是四星么
784	star	有园是几星的？
785	star	多少星级的酒店啊？
786	star	你家是几星
787	star	这个华美达几星的？
788	star	希尔顿是多少星级？
789	star	多少星酒店
790	star	广州最新的五星级酒店有哪些？
791	star	临沂羲之宾馆属于四星级吗
792	star	你们家酒店几星级？
793	star	请问酒店是几星级的？
794	star	你好，天马是星级酒店吗？
795	star	酒店星级
796	star	这是四星酒店吗？
797	star	这个是四星级酒店吗
798	star	这个酒店是星级的酒店吗
799	star	酒店是几星级
800	star	酒店星级评定
801	star	酒店属于几星级酒店
802	star	请问，你们是四星级酒店吗
803	star	这个酒店是几星的？
804	star	这酒店是几星的
805	star	酒店几星的
806	star	酒店是几星级
807	star	请问是星级酒店吗？
808	star	酒店是几星
809	star	请问您的酒店是几星的
810	star	酒店是几星级的呢
811	star	我住的酒店是五星豪华吗
812	star	丽正门酒店几星级
813	star	你们酒店是几星的呢？
814	star	该酒店是星级的吗？
815	star	酒店星级等级
816	star	算什么星级的酒店
817	star	温德姆酒店属于几星级
818	star	酒店是几星级的
819	star	请问，酒店几星级
820	star	请问这是星级酒店吗
821	star	请问你们是几星级酒店
822	star	请问是星级酒店吗
823	star	这个酒店是几星级
824	star	豪华型是是几星酒店
825	star	是五星酒店吗
826	star	临沂羲之宾馆是四星级酒店
827	star	这个酒店是星级的吗
828	star	请问这家酒店是几星级的？
829	star	酒店几星级？
830	star	您是五星级酒店吗
831	star	酒店是几星的
832	star	请问这个是几星酒店
833	star	酒店有标星级吗？
834	star	该酒店是星级酒店吗
835	star	该酒店是几星级标准
836	star	我想问下你们酒店的钻级
837	star	我想问下新城假日宾馆的是几星酒店
838	star	请问下酒店是几星级的
839	star	天长富都国际大酒店几星级酒店
840	star	本酒店是几星级
841	star	你好，请问你们酒店是几星级的？
842	star	如何查询贵店星级酒店
843	star	请问该酒店是不是五星酒店吗？
844	star	酒店是五星级酒店吗。
845	star	这是星级酒店吗老板
846	star	几星级酒店
847	star	几星酒店
848	star	属于几星级酒店了
849	star	你家酒店几星的
850	star	酒店是五星的吗
851	star	酒店是三星的吗
852	star	你家宾馆五星吗
853	star	怎么看你家宾馆星级呢
854	star	在哪查询酒店星级
855	star	不知道酒店什么星级
856	star	想咨询下酒店星级
857	star	这家酒店是不是五星的
858	star	想入住五星酒店，在哪看是不是五星的呢
859	star	老板，你家酒店是几星的呢
860	star	你家酒店是什么星级标准
861	star	不知道珠海这个酒店是什么星级的
862	star	在哪查看酒店星级
863	star	请问贵酒店是五星的吗
864	star	不知道在哪看酒店星级呢
865	star	咨询一下这家酒店的星级标准
866	star	想了解下这家酒店几星
867	star	酒店是几星级
868	star	酒店是五星级的吗
869	star	这家店是几星的呢
870	star	你家店是不是五星的啊
871	star	我订的酒店是几星的
872	star	我订的酒店是五星的吗
873	star	我怎么知道订的酒店是不是五星的呢
874	star	在哪看我订的酒店是不是五星标准
875	star	我看中了一个酒店，咋看星级呢
876	star	我怎么看我订的酒店是几星的
877	star	亲，你家酒店几星的呀
878	star	打扰一下，你家酒店是四星的吗
879	star	不知道酒店有没有达到五星标准
880	star	我刚下了单，在哪看酒店星级呢
881	star	上海这个酒店是五星的吗
882	opentime	我想知道酒店什么时候成立的，怎么查？
883	opentime	酒店是什么时候开业的？
884	opentime	酒店什么时间装修的
885	opentime	酒店哪一年装修的？
886	opentime	怎样查看酒店的开业时间
887	opentime	哪里看酒店什么时候开业的
888	opentime	怎么查看酒店的装修年份
889	opentime	下，你们这个酒店是不是刚装修好的
890	opentime	你们店是2018年什么时候装修的呢
891	opentime	酒店的开业时间和装修时间查得到吗
892	opentime	我要怎么哈讯酒店的开业时间
893	opentime	这个酒店显示重新装修过在哪里查看
894	opentime	预订的酒店重新装修的时间哪里查询
895	opentime	我能在哪里查到酒店的开业时间和装修时间
896	opentime	用户如何查看酒店的开业时间
897	opentime	酒店的装修时间在哪里查看
898	opentime	我能在哪里查看酒店的开业信息
899	opentime	酒店的装修时间是否查询得到
900	opentime	查询酒店的装修时间要怎么做
901	opentime	宾馆是几时装修开业的？
902	opentime	酒店什么时候开的
903	opentime	你们酒店什么时候装修的
904	opentime	这个酒店什么时候开业的
905	opentime	请问你们云景世家店好久开业
906	opentime	酒店是哪年装修的呢
907	opentime	你好，你们店是2018年什么时候装修的呢
908	opentime	这个酒店哪年开始营业了？
909	opentime	你们酒店是几号营业的
910	opentime	这家店是啥时候装修的
911	opentime	酒店什么时候装修的？
912	opentime	酒店是什么时间开的
913	opentime	酒店哪年装修的
